,cut_date,minute,shots_off_target_1,shots_off_target_2,blocked_shots_1,blocked_shots_2,bi_ chances_1,bi_ chances_2,big_chances_missed_1,big_chances_missed_2,hit_woodwork_1,hit_woodwork_2,counter_attacks_1,counter_attacks_2,counter_attack_shots_1,counter_attack_shots_2,counter_attack_goals_1,counter_attack_goals_2,shots_inside_box_1,shots_inside_box_2,shots_outside_box_1,shots_outside_box_2,goalkeeper_saves_1,goalkeeper_saves_2,goals_prevented_1,goals_prevented_2,accurate_passes_1,accurate_passes_2,long_balls_1,long_balls_2,Crosses_1,Crosses_2,Dribbles_1,Dribbles_2,Possession_lost_1,Possession_lost_2,Duels_won_1,Duels_won_2,Aerials_won_1,Aerials_won_2,Clearances_1,Clearances_2
8287,2024-02-05 14:21:30,nan,8.0,4.0,6.0,4.0,4.0,1.0,2.0,0.0,,,2.0,0.0,2.0,0.0,,,8.0,5.0,15.0,5.0,1.0,7.0,,,776.0,77.0,24|39,13|55,6|19,2|11,17|23,4|7,128.0,111.0,61.0,37.0,27.0,11.0,9.0,31.0
8288,2024-02-05 14:21:32,nan,1.0,7.0,0.0,11.0,2.0,7.0,2.0,2.0,,,,,,,,,2.0,20.0,0.0,8.0,2.0,1.0,,,254.0,749.0,24|76,17|35,2|10,3|8,9|17,6|15,149.0,158.0,56.0,56.0,18.0,22.0,12.0,8.0
8289,2024-02-05 14:21:34,nan,4.0,6.0,3.0,2.0,0.0,2.0,0.0,1.0,,,0.0,1.0,0.0,1.0,,,6.0,4.0,1.0,6.0,1.0,0.0,,,238.0,442.0,19|60,48|78,3|17,2|15,9|14,4|7,148.0,135.0,61.0,46.0,28.0,19.0,15.0,15.0
8290,2024-02-05 14:21:35,nan,4.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,1.0,,,7.0,2.0,3.0,3.0,1.0,2.0,,,641.0,198.0,34|66,12|54,6|22,1|10,9|19,5|8,169.0,152.0,47.0,51.0,20.0,14.0,17.0,21.0
8294,2024-02-05 14:21:43,nan,3.0,6.0,7.0,3.0,1.0,5.0,0.0,4.0,0.0,2.0,,,,,,,11.0,13.0,4.0,1.0,3.0,4.0,,,231.0,378.0,28|68,25|63,5|19,5|18,6|24,9|22,193.0,187.0,62.0,76.0,23.0,26.0,23.0,19.0
8397,2024-02-04 12:19:36,nan,4.0,8.0,5.0,0.0,4.0,1.0,2.0,1.0,,,,,,,,,11.0,7.0,5.0,4.0,2.0,4.0,-0.42,-0.43,283.0,357.0,28|67,33|73,4|24,4|12,10|14,5|10,147.0,126.0,49.0,47.0,16.0,19.0,6.0,29.0
8425,2024-02-04 12:20:18,nan,6.0,2.0,8.0,2.0,2.0,1.0,,,,,1.0,0.0,1.0,0.0,,,9.0,4.0,9.0,3.0,2.0,1.0,-0.56,-0.8,232.0,360.0,25|56,26|50,3|29,2|9,3|5,12|23,125.0,119.0,42.0,56.0,7.0,17.0,13.0,30.0
8426,2024-02-04 12:20:20,nan,2.0,5.0,7.0,0.0,1.0,2.0,1.0,1.0,,,0.0,1.0,0.0,1.0,,,8.0,6.0,4.0,1.0,1.0,2.0,,,287.0,377.0,40|81,14|62,6|19,4|12,7|11,6|13,163.0,151.0,54.0,50.0,25.0,16.0,9.0,18.0
8459,2024-02-04 12:21:09,nan,9.0,5.0,2.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,,,,,,,13.0,9.0,6.0,5.0,4.0,7.0,-0.54,0.42,430.0,207.0,33|59,27|53,4|21,4|19,11|15,11|15,135.0,134.0,52.0,43.0,9.0,11.0,17.0,23.0
8465,2024-02-04 12:21:18,nan,7.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,,,0.0,1.0,0.0,1.0,,,5.0,9.0,8.0,0.0,2.0,1.0,-0.37,-0.91,336.0,478.0,32|49,20|53,3|22,3|11,8|12,6|11,106.0,101.0,50.0,36.0,16.0,10.0,7.0,16.0
8485,2024-02-04 12:21:50,nan,10.0,4.0,5.0,2.0,3.0,2.0,2.0,0.0,,,,,,,,,13.0,6.0,3.0,3.0,1.0,0.0,-0.68,-0.24,266.0,507.0,24|71,31|69,10|31,1|15,9|23,8|16,164.0,165.0,54.0,56.0,21.0,19.0,24.0,30.0
8486,2024-02-04 12:21:51,nan,2.0,12.0,6.0,5.0,0.0,3.0,0.0,3.0,,,,,,,,,8.0,16.0,2.0,10.0,8.0,2.0,0.51,-0.36,281.0,531.0,21|50,23|35,6|16,7|30,6|10,11|20,109.0,127.0,44.0,43.0,11.0,16.0,35.0,8.0
8488,2024-02-04 12:21:55,nan,3.0,4.0,5.0,2.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,10.0,4.0,1.0,3.0,1.0,1.0,,,260.0,343.0,22|63,27|56,4|17,5|18,8|13,9|16,150.0,160.0,44.0,63.0,11.0,25.0,23.0,19.0
8490,2024-02-04 12:21:58,nan,8.0,4.0,3.0,2.0,6.0,2.0,4.0,0.0,,,2.0,0.0,2.0,0.0,,,11.0,12.0,5.0,2.0,4.0,3.0,-0.66,0.31,540.0,273.0,25|40,17|41,5|29,9|23,16|27,10|24,134.0,123.0,64.0,44.0,15.0,8.0,13.0,29.0
8538,2024-02-04 12:23:21,nan,4.0,3.0,1.0,7.0,3.0,4.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,,,11.0,10.0,2.0,6.0,4.0,6.0,1.68,-0.02,286.0,349.0,25|65,26|59,4|14,5|24,7|16,10|19,151.0,161.0,54.0,63.0,20.0,19.0,37.0,17.0
8539,2024-02-04 12:23:22,nan,9.0,2.0,3.0,4.0,2.0,0.0,2.0,0.0,,,1.0,0.0,1.0,0.0,,,11.0,4.0,5.0,5.0,2.0,3.0,-0.58,0.77,324.0,216.0,30|80,27|77,3|14,5|13,7|15,8|9,157.0,164.0,61.0,62.0,27.0,26.0,20.0,15.0
8540,2024-02-04 12:23:24,nan,4.0,7.0,4.0,4.0,6.0,1.0,4.0,1.0,,,1.0,0.0,1.0,0.0,,,10.0,6.0,8.0,7.0,2.0,5.0,0.28,-1.86,198.0,497.0,17|40,16|32,6|18,7|18,7|19,13|27,110.0,115.0,49.0,67.0,8.0,14.0,13.0,11.0
8541,2024-02-04 12:23:25,nan,4.0,5.0,4.0,7.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,7.0,13.0,5.0,3.0,1.0,3.0,-0.05,0.04,452.0,251.0,14|46,19|71,7|19,6|21,9|14,9|15,147.0,145.0,66.0,53.0,29.0,19.0,14.0,17.0
8542,2024-02-04 12:23:27,nan,7.0,10.0,2.0,8.0,0.0,5.0,0.0,4.0,,,0.0,2.0,0.0,2.0,,,7.0,20.0,4.0,3.0,5.0,2.0,,,342.0,250.0,38|72,29|79,5|18,14|35,3|8,6|9,142.0,175.0,55.0,51.0,31.0,29.0,43.0,16.0
8548,2024-02-04 12:23:35,nan,7.0,1.0,2.0,2.0,5.0,1.0,3.0,0.0,2.0,0.0,5.0,1.0,4.0,1.0,1.0,0.0,7.0,5.0,8.0,3.0,3.0,2.0,-1.64,-1.8,462.0,231.0,30|57,31|73,0|13,3|20,8|10,11|20,133.0,146.0,51.0,49.0,13.0,15.0,17.0,18.0
8583,2024-02-04 12:24:26,nan,8.0,4.0,3.0,5.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,,,13.0,8.0,7.0,7.0,2.0,7.0,,,371.0,360.0,15|38,34|60,3|14,8|28,1|7,8|18,103.0,122.0,48.0,38.0,12.0,8.0,27.0,14.0
8617,2024-02-04 12:25:20,nan,5.0,0.0,7.0,4.0,6.0,1.0,3.0,0.0,,,2.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,10.0,2.0,0.0,8.0,-0.69,-0.5,701.0,210.0,13|17,16|64,3|14,1|4,15|23,2|7,127.0,111.0,39.0,37.0,7.0,6.0,3.0,22.0
8618,2024-02-04 12:25:21,nan,6.0,4.0,1.0,9.0,3.0,4.0,1.0,2.0,2.0,1.0,,,,,,,8.0,12.0,3.0,9.0,6.0,2.0,1.35,-0.46,159.0,336.0,15|64,24|67,5|9,6|18,7|16,5|8,155.0,171.0,56.0,63.0,27.0,28.0,32.0,18.0
8619,2024-02-04 12:25:23,nan,5.0,7.0,2.0,3.0,6.0,1.0,2.0,1.0,,,5.0,0.0,3.0,0.0,2.0,0.0,11.0,8.0,2.0,5.0,3.0,2.0,0.67,-0.14,273.0,325.0,27|61,25|71,4|10,5|23,6|13,8|18,164.0,184.0,67.0,66.0,29.0,27.0,37.0,13.0
8620,2024-02-04 12:25:24,nan,4.0,4.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,6.0,8.0,4.0,5.0,6.0,2.0,0.65,-0.67,258.0,449.0,30|65,33|54,4|13,4|19,3|9,5|10,125.0,117.0,37.0,33.0,9.0,7.0,17.0,19.0
8621,2024-02-04 12:25:26,nan,7.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,8.0,10.0,5.0,3.0,7.0,1.0,1.59,-1.77,432.0,451.0,27|50,24|45,4|15,6|15,16|24,3|7,116.0,123.0,46.0,47.0,11.0,17.0,10.0,9.0
8626,2024-02-04 12:25:34,nan,11.0,5.0,3.0,2.0,5.0,3.0,4.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,16.0,10.0,5.0,2.0,3.0,6.0,0.05,-0.46,402.0,224.0,28|58,20|63,12|23,2|12,4|18,8|21,146.0,150.0,60.0,51.0,23.0,15.0,16.0,28.0
8627,2024-02-04 12:25:35,nan,6.0,3.0,6.0,7.0,2.0,3.0,1.0,1.0,,,1.0,0.0,1.0,0.0,,,8.0,11.0,8.0,10.0,6.0,3.0,-0.35,0.27,376.0,488.0,24|59,22|44,5|12,3|7,9|21,14|28,133.0,123.0,53.0,57.0,8.0,9.0,11.0,17.0
8628,2024-02-04 12:25:37,nan,6.0,4.0,13.0,0.0,3.0,2.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,,11.0,4.0,10.0,3.0,2.0,2.0,-0.05,0.17,632.0,143.0,17|33,17|53,5|38,0|4,13|22,5|12,163.0,134.0,62.0,51.0,24.0,13.0,11.0,37.0
8629,2024-02-04 12:25:38,nan,1.0,1.0,1.0,1.0,3.0,3.0,0.0,2.0,,,,,,,,,7.0,5.0,0.0,1.0,3.0,0.0,0.97,-1.62,656.0,272.0,36|54,22|40,3|9,2|11,12|16,4|10,105.0,105.0,48.0,32.0,8.0,6.0,10.0,10.0
8634,2024-02-04 12:25:46,nan,6.0,5.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,9.0,8.0,7.0,6.0,2.0,4.0,-0.28,-1.04,343.0,289.0,32|66,19|50,3|14,4|16,10|22,9|21,139.0,133.0,59.0,55.0,14.0,14.0,9.0,15.0
8635,2024-02-04 12:25:48,nan,4.0,5.0,7.0,2.0,6.0,3.0,4.0,2.0,,,0.0,2.0,0.0,2.0,,,11.0,12.0,7.0,1.0,4.0,4.0,0.83,0.55,453.0,351.0,28|52,29|61,6|29,6|17,5|12,12|21,164.0,142.0,45.0,51.0,10.0,12.0,9.0,34.0
8636,2024-02-04 12:25:49,nan,8.0,4.0,4.0,2.0,3.0,1.0,3.0,1.0,,,,,,,,,7.0,7.0,8.0,4.0,5.0,3.0,0.38,1.49,475.0,180.0,25|35,36|74,3|14,5|18,20|34,4|9,129.0,131.0,51.0,43.0,12.0,9.0,21.0,18.0
8637,2024-02-04 12:25:51,nan,13.0,2.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,11.0,4.0,10.0,3.0,3.0,1.0,-0.37,0.04,555.0,277.0,23|41,24|64,8|22,1|11,9|17,6|15,105.0,106.0,47.0,41.0,10.0,7.0,5.0,22.0
8638,2024-02-04 12:25:52,nan,4.0,2.0,3.0,6.0,4.0,0.0,4.0,0.0,,,0.0,1.0,0.0,1.0,,,12.0,9.0,4.0,2.0,1.0,9.0,-1.47,1.85,552.0,303.0,28|47,25|61,3|15,2|16,12|18,12|21,134.0,138.0,52.0,45.0,11.0,6.0,21.0,17.0
8639,2024-02-04 12:25:54,nan,6.0,9.0,8.0,7.0,3.0,3.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,,,13.0,15.0,10.0,5.0,4.0,6.0,0.58,-1.11,273.0,420.0,33|74,44|65,2|15,4|17,6|9,9|11,135.0,123.0,33.0,56.0,10.0,24.0,16.0,15.0
8640,2024-02-04 12:25:56,nan,5.0,8.0,1.0,4.0,1.0,2.0,0.0,1.0,,,,,,,,,5.0,13.0,4.0,4.0,5.0,1.0,0.5,-0.72,191.0,391.0,23|70,32|62,2|14,7|36,9|16,7|11,152.0,155.0,54.0,55.0,24.0,24.0,29.0,18.0
8641,2024-02-04 12:25:57,nan,7.0,2.0,9.0,2.0,0.0,2.0,,,,,1.0,0.0,1.0,0.0,,,11.0,6.0,6.0,1.0,2.0,1.0,-0.22,0.15,383.0,136.0,37|64,22|73,6|49,3|6,8|18,3|5,176.0,121.0,52.0,59.0,19.0,23.0,6.0,43.0
8642,2024-02-04 12:25:58,nan,4.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,0.0,7.0,9.0,3.0,5.0,2.0,4.0,-1.17,0.47,401.0,198.0,20|57,19|75,3|16,9|27,9|20,5|9,151.0,153.0,54.0,49.0,27.0,18.0,22.0,19.0
8644,2024-02-04 12:26:02,nan,4.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,,,2.0,1.0,2.0,1.0,,,10.0,5.0,4.0,1.0,2.0,5.0,,,211.0,512.0,23|57,19|55,5|17,5|22,1|6,4|8,125.0,151.0,48.0,52.0,24.0,23.0,39.0,17.0
8645,2024-02-04 12:26:03,nan,6.0,4.0,8.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,,,,,,,11.0,7.0,9.0,3.0,0.0,4.0,,,429.0,120.0,19|47,16|59,4|21,5|17,3|8,4|7,147.0,137.0,39.0,45.0,19.0,21.0,17.0,31.0
8646,2024-02-04 12:26:05,nan,3.0,5.0,5.0,3.0,1.0,3.0,1.0,2.0,,,0.0,2.0,0.0,2.0,,,5.0,10.0,6.0,3.0,4.0,2.0,,,509.0,162.0,31|61,17|72,4|31,2|18,13|24,6|12,175.0,157.0,51.0,43.0,16.0,7.0,13.0,24.0
8647,2024-02-04 12:26:07,nan,2.0,5.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,,,7.0,11.0,3.0,6.0,6.0,5.0,,,174.0,346.0,27|75,25|82,2|8,3|10,9|13,3|9,171.0,185.0,68.0,52.0,36.0,29.0,13.0,19.0
8648,2024-02-04 12:26:09,nan,7.0,6.0,2.0,1.0,1.0,0.0,,,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,7.0,5.0,4.0,4.0,2.0,1.0,,,216.0,231.0,28|94,31|90,2|21,3|13,4|9,6|15,225.0,218.0,64.0,78.0,37.0,43.0,11.0,21.0
8649,2024-02-04 12:26:10,nan,4.0,5.0,12.0,4.0,2.0,1.0,,,0.0,1.0,,,,,,,12.0,8.0,8.0,4.0,2.0,2.0,,,370.0,153.0,26|55,27|66,8|25,5|19,14|29,6|12,155.0,136.0,58.0,60.0,19.0,17.0,21.0,31.0
8650,2024-02-04 12:26:12,nan,7.0,10.0,3.0,5.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,12.0,14.0,3.0,5.0,2.0,5.0,,,203.0,330.0,27|71,25|79,6|25,5|17,3|11,5|10,183.0,174.0,60.0,59.0,34.0,30.0,23.0,40.0
8651,2024-02-04 12:26:14,nan,4.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,2.0,8.0,6.0,2.0,1.0,2.0,,,372.0,117.0,16|62,21|70,2|16,4|12,6|15,8|9,178.0,169.0,46.0,62.0,24.0,20.0,13.0,15.0
8652,2024-02-04 12:26:15,nan,12.0,4.0,2.0,3.0,0.0,2.0,0.0,1.0,,,,,,,,,14.0,7.0,6.0,2.0,0.0,6.0,,,473.0,145.0,25|57,20|75,12|26,4|14,9|18,5|11,163.0,153.0,46.0,63.0,16.0,28.0,7.0,28.0
8653,2024-02-04 12:26:17,nan,6.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,,,,,,,,,7.0,6.0,6.0,2.0,3.0,4.0,,,429.0,236.0,27|70,16|78,7|17,2|11,8|9,2|3,163.0,163.0,53.0,33.0,24.0,16.0,8.0,19.0
8654,2024-02-04 12:26:19,nan,6.0,9.0,7.0,4.0,4.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,,,18.0,14.0,2.0,3.0,3.0,4.0,,,307.0,355.0,39|77,35|68,7|29,7|31,5|15,4|8,139.0,128.0,54.0,48.0,24.0,17.0,22.0,31.0
8655,2024-02-04 12:26:20,nan,6.0,3.0,3.0,5.0,3.0,1.0,1.0,1.0,,,,,,,,,11.0,6.0,5.0,6.0,3.0,4.0,,,388.0,306.0,29|83,24|76,3|20,2|16,5|12,6|8,179.0,180.0,54.0,50.0,30.0,21.0,10.0,15.0
8656,2024-02-04 12:26:22,nan,3.0,4.0,1.0,8.0,0.0,1.0,0.0,1.0,,,1.0,0.0,1.0,0.0,,,4.0,9.0,3.0,5.0,2.0,3.0,,,255.0,373.0,32|57,29|60,4|17,5|37,4|7,6|13,132.0,136.0,49.0,36.0,18.0,13.0,32.0,16.0
8657,2024-02-04 12:26:24,nan,4.0,2.0,4.0,1.0,1.0,0.0,,,,,,,,,,,9.0,5.0,3.0,1.0,3.0,2.0,,,270.0,197.0,30|90,32|80,2|18,4|14,11|16,4|10,199.0,205.0,67.0,65.0,32.0,39.0,23.0,16.0
8658,2024-02-04 12:26:26,nan,3.0,5.0,5.0,3.0,3.0,0.0,3.0,0.0,,,0.0,2.0,0.0,2.0,,,8.0,6.0,5.0,4.0,1.0,5.0,,,291.0,231.0,26|87,36|100,3|23,5|15,11|17,3|9,206.0,197.0,64.0,69.0,27.0,31.0,29.0,19.0
8659,2024-02-04 12:26:27,nan,5.0,4.0,5.0,3.0,,,,,,,,,,,,,6.0,6.0,5.0,3.0,2.0,1.0,,,320.0,389.0,35|76,25|74,3|24,5|13,6|10,6|16,167.0,156.0,56.0,42.0,21.0,14.0,8.0,29.0
8660,2024-02-04 12:26:29,nan,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,6.0,5.0,5.0,2.0,3.0,4.0,,,154.0,323.0,26|67,22|68,5|17,9|24,2|7,15|23,182.0,183.0,60.0,77.0,29.0,33.0,16.0,21.0
8661,2024-02-04 12:26:31,nan,4.0,8.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,,,,,,,8.0,11.0,4.0,4.0,2.0,2.0,,,318.0,197.0,33|111,36|97,3|26,6|17,5|10,8|15,249.0,220.0,72.0,85.0,42.0,57.0,12.0,30.0
8662,2024-02-04 12:26:32,nan,3.0,7.0,2.0,3.0,3.0,2.0,1.0,2.0,,,,,,,,,7.0,11.0,3.0,5.0,5.0,2.0,,,428.0,237.0,20|66,30|64,4|17,7|21,6|10,5|8,134.0,131.0,39.0,38.0,15.0,14.0,11.0,10.0
8663,2024-02-04 12:26:34,nan,9.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,,,,,,,,,13.0,3.0,3.0,3.0,2.0,2.0,,,393.0,308.0,28|77,33|90,6|20,4|10,11|19,3|12,177.0,193.0,77.0,39.0,35.0,17.0,21.0,17.0
8664,2024-02-04 12:26:36,nan,7.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0,,,0.0,3.0,0.0,3.0,,,9.0,11.0,4.0,5.0,5.0,1.0,,,212.0,332.0,34|81,27|66,6|20,4|10,9|12,3|9,184.0,156.0,71.0,56.0,39.0,31.0,14.0,57.0
8665,2024-02-04 12:26:37,nan,4.0,4.0,5.0,3.0,0.0,1.0,0.0,1.0,,,,,,,,,10.0,7.0,6.0,3.0,3.0,6.0,,,214.0,289.0,45|93,24|63,5|27,8|24,11|18,7|14,155.0,158.0,62.0,58.0,28.0,22.0,20.0,29.0
8669,2024-02-04 12:26:43,nan,2.0,2.0,2.0,4.0,,,,,1.0,1.0,0.0,2.0,,,,,7.0,10.0,2.0,4.0,4.0,1.0,,,249.0,357.0,42|77,16|46,5|12,4|16,16|21,22|25,120.0,118.0,86.0,91.0,19.0,31.0,17.0,19.0
8670,2024-02-04 12:26:45,nan,4.0,4.0,7.0,2.0,,,,,0.0,0.0,4.0,1.0,,,,,10.0,4.0,9.0,4.0,0.0,7.0,,,583.0,242.0,25|43,27|48,4|14,5|20,36|45,33|38,121.0,120.0,102.0,104.0,21.0,22.0,21.0,31.0
8671,2024-02-04 12:26:46,nan,3.0,4.0,2.0,4.0,,,,,0.0,0.0,0.0,1.0,,,,,5.0,2.0,3.0,11.0,4.0,3.0,,,131.0,560.0,22|51,30|61,2|7,2|16,7|9,10|14,102.0,114.0,67.0,78.0,16.0,22.0,24.0,11.0
8672,2024-02-04 12:26:48,nan,3.0,3.0,0.0,4.0,,,,,0.0,0.0,0.0,0.0,,,,,4.0,6.0,6.0,4.0,2.0,4.0,,,235.0,345.0,29|65,34|64,5|15,5|16,13|21,20|29,119.0,132.0,107.0,104.0,39.0,29.0,28.0,22.0
8673,2024-02-04 12:26:50,nan,10.0,5.0,1.0,4.0,,,,,0.0,1.0,3.0,4.0,,,,,10.0,8.0,5.0,6.0,4.0,4.0,,,319.0,212.0,44|80,27|53,8|22,7|18,20|26,24|33,113.0,106.0,103.0,106.0,22.0,30.0,17.0,13.0
8674,2024-02-04 12:26:51,nan,3.0,4.0,5.0,5.0,,,,,0.0,1.0,0.0,3.0,,,,,12.0,5.0,3.0,8.0,2.0,3.0,,,411.0,251.0,37|67,16|43,5|14,1|8,16|21,20|27,100.0,96.0,77.0,83.0,14.0,12.0,5.0,18.0
8675,2024-02-04 12:26:53,nan,5.0,4.0,7.0,4.0,,,,,0.0,1.0,0.0,0.0,,,,,10.0,8.0,8.0,6.0,4.0,4.0,,,294.0,479.0,26|55,39|66,9|19,5|14,27|40,32|42,96.0,105.0,97.0,99.0,22.0,18.0,21.0,13.0
8676,2024-02-04 12:26:54,nan,6.0,7.0,2.0,1.0,,,,,0.0,0.0,2.0,3.0,,,,,9.0,5.0,5.0,4.0,1.0,6.0,,,205.0,213.0,20|66,41|70,7|14,7|22,30|41,11|15,164.0,153.0,137.0,104.0,56.0,44.0,16.0,25.0
8677,2024-02-04 12:26:56,nan,5.0,4.0,1.0,3.0,,,,,0.0,0.0,1.0,6.0,,,,,6.0,6.0,4.0,6.0,4.0,4.0,,,560.0,161.0,18|52,13|36,2|12,7|25,20|33,36|47,93.0,90.0,86.0,83.0,17.0,13.0,22.0,16.0
8678,2024-02-04 12:26:58,nan,6.0,3.0,1.0,2.0,,,,,0.0,0.0,0.0,1.0,,,,,8.0,8.0,6.0,4.0,4.0,4.0,,,407.0,374.0,19|43,19|46,6|14,3|13,5|9,10|14,103.0,113.0,67.0,77.0,28.0,18.0,12.0,13.0
8679,2024-02-04 12:27:00,nan,3.0,1.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,7.0,2.0,2.0,3.0,1.0,4.0,,,385.0,175.0,21|51,25|61,4|17,4|11,5|6,17|22,108.0,118.0,82.0,77.0,33.0,20.0,9.0,13.0
8705,2024-02-04 12:27:40,nan,9.0,2.0,5.0,2.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,,,17.0,3.0,9.0,3.0,1.0,10.0,-0.5,0.7,644.0,151.0,30|52,26|55,7|29,2|12,8|15,3|9,135.0,111.0,49.0,50.0,13.0,23.0,12.0,38.0
8706,2024-02-04 12:27:42,nan,11.0,3.0,4.0,0.0,1.0,0.0,,,1.0,0.0,,,,,,,10.0,1.0,7.0,4.0,1.0,0.0,,,366.0,290.0,23|62,18|55,7|24,0|13,7|15,8|16,142.0,135.0,53.0,56.0,19.0,26.0,12.0,26.0
8714,2024-02-04 12:27:55,nan,6.0,1.0,5.0,2.0,2.0,0.0,2.0,0.0,,,,,,,,,8.0,3.0,5.0,3.0,3.0,2.0,0.52,0.19,334.0,376.0,34|63,13|37,5|25,1|12,8|19,11|19,138.0,132.0,48.0,45.0,15.0,9.0,21.0,24.0
8757,2024-02-04 12:29:03,nan,5.0,4.0,4.0,3.0,1.0,1.0,,,,,1.0,0.0,1.0,0.0,,,9.0,7.0,6.0,2.0,2.0,4.0,-0.6,-1.26,507.0,371.0,23|43,20|43,6|9,2|11,10|19,13|16,101.0,98.0,47.0,50.0,12.0,5.0,12.0,14.0
8758,2024-02-04 12:29:04,nan,4.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,,,,,,,7.0,5.0,0.0,4.0,4.0,1.0,0.88,-0.02,214.0,403.0,26|62,10|44,5|16,0|17,10|17,12|19,146.0,138.0,44.0,55.0,12.0,9.0,16.0,17.0
8759,2024-02-04 12:29:06,nan,6.0,5.0,3.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,,,11.0,3.0,5.0,4.0,0.0,5.0,-0.2,0.15,645.0,211.0,27|47,26|43,6|17,3|18,5|13,7|15,118.0,122.0,38.0,32.0,7.0,6.0,13.0,14.0
8760,2024-02-04 12:29:07,nan,4.0,6.0,2.0,4.0,3.0,6.0,3.0,6.0,0.0,1.0,1.0,2.0,1.0,2.0,,,7.0,10.0,5.0,2.0,1.0,6.0,0.14,1.48,263.0,313.0,20|45,23|62,6|16,2|16,13|27,8|17,133.0,138.0,54.0,61.0,16.0,17.0,18.0,16.0
8761,2024-02-04 12:29:09,nan,4.0,7.0,0.0,10.0,0.0,2.0,0.0,1.0,1.0,1.0,,,,,,,3.0,18.0,4.0,7.0,5.0,2.0,-0.45,0.23,249.0,553.0,20|48,18|31,4|10,12|35,4|12,20|36,125.0,140.0,62.0,56.0,15.0,16.0,40.0,7.0
8762,2024-02-04 12:29:11,nan,7.0,5.0,6.0,4.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,,,9.0,7.0,8.0,4.0,1.0,3.0,,,514.0,128.0,30|48,24|63,5|22,3|20,12|19,2|6,138.0,127.0,52.0,45.0,22.0,11.0,12.0,18.0
8763,2024-02-04 12:29:12,nan,5.0,2.0,5.0,2.0,2.0,0.0,,,,,1.0,0.0,1.0,0.0,,,8.0,1.0,6.0,5.0,2.0,2.0,,,288.0,375.0,36|65,25|46,4|13,5|16,5|11,7|16,102.0,114.0,37.0,42.0,11.0,9.0,18.0,15.0
8764,2024-02-04 12:29:13,nan,7.0,5.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,5.0,0.0,3.0,0.0,2.0,0.0,10.0,8.0,6.0,1.0,0.0,3.0,,,437.0,406.0,33|64,28|60,5|26,7|21,4|6,6|13,119.0,127.0,40.0,37.0,9.0,13.0,16.0,14.0
8765,2024-02-04 12:29:15,nan,11.0,3.0,3.0,4.0,1.0,0.0,1.0,0.0,,,1.0,0.0,1.0,0.0,,,8.0,4.0,10.0,4.0,1.0,3.0,,,440.0,263.0,46|67,21|59,10|30,2|14,6|14,5|14,141.0,138.0,37.0,62.0,7.0,12.0,11.0,36.0
